id,content_type,name,path,size,created_by,created_date,last_modified_by,last_modified_date
5c273f78-f643-43e6-b87e-a13f5931d053,image/png,MUMBUCA_900PX.png,/storage/bmv/certificate-template/2023/9/22/5c273f78-f643-43e6-b87e-a13f5931d053.png,35108,933,2023-09-22 09:19:10.310116,933,2023-09-22 09:19:10.338487
62e05eb8-015f-43de-b93b-c9fb5b5f4862,image/png,fundo_certificado_Cristiano.png,/storage/bmv/certificate-template/2023/10/30/62e05eb8-015f-43de-b93b-c9fb5b5f4862.png,232850,933,2023-10-30 11:03:11.57769,933,2023-10-30 11:03:11.583005
01b1a89e-03f5-404a-a267-19e6b7346bba,image/png,cavalinho.png,/storage/bmv/certificate-template/2023/10/30/01b1a89e-03f5-404a-a267-19e6b7346bba.png,78368,933,2023-10-30 11:03:11.591694,933,2023-10-30 11:03:11.593113
1f3aaca0-739b-4354-8a16-4b8db552fff6,image/jpeg,fundo_generico.jpg,/storage/bmv/certificate-template/2023/12/27/1f3aaca0-739b-4354-8a16-4b8db552fff6.jpg,158945,933,2023-12-27 14:54:05.388218,933,2023-12-27 14:54:05.399414
7259dc1d-ea67-4c9a-9fd2-4d4e227167dd,image/jpeg,01_-_GENERICO.jpg,/storage/bmv/certificate-template/2024/1/9/7259dc1d-ea67-4c9a-9fd2-4d4e227167dd.jpg,371938,933,2024-01-09 17:55:07.267136,933,2024-01-09 17:55:07.271957
3683a913-51b7-459c-aa77-424d67e93c77,image/png,fundo2.png,/storage/bmv/certificate-template/2024/6/5/3683a913-51b7-459c-aa77-424d67e93c77.png,355152,933,2024-06-05 16:06:26.142916,933,2024-06-05 16:06:26.145413
dd852f4f-7d24-4287-9d2b-73aca2b9d216,image/jpeg,02_-_AMAPA.jpg,/storage/bmv/certificate-template/2024/1/9/dd852f4f-7d24-4287-9d2b-73aca2b9d216.jpg,374322,933,2024-01-09 17:56:02.914908,933,2024-01-09 17:56:02.921728
5c3c3633-46af-4b2b-9d10-6e3d15c48947,image/jpeg,03_-_TESOUROVERDE.jpg,/storage/bmv/certificate-template/2024/1/9/5c3c3633-46af-4b2b-9d10-6e3d15c48947.jpg,369970,933,2024-01-09 17:56:23.710351,933,2024-01-09 17:56:23.716833
e6933217-9b95-4c0c-99c7-546d39341f81,image/jpeg,04_-_MUMBUCA.jpg,/storage/bmv/certificate-template/2024/1/9/e6933217-9b95-4c0c-99c7-546d39341f81.jpg,377383,933,2024-01-09 17:56:39.527924,933,2024-01-09 17:56:39.53162
f0d7d2b1-f82d-45aa-bbcb-4d2624e72226,image/png,Report_Base_PNG.png,/storage/bmv/certificate-template/2024/6/5/f0d7d2b1-f82d-45aa-bbcb-4d2624e72226.png,2542553,933,2024-06-05 16:31:31.18571,933,2024-06-05 16:31:31.195663
53990b36-2dd7-4d54-bd66-dbb958cd28c8,image/jpeg,05_-_SENNA-MIMA.jpg,/storage/bmv/certificate-template/2024/1/9/53990b36-2dd7-4d54-bd66-dbb958cd28c8.jpg,374548,933,2024-01-09 17:56:56.242953,933,2024-01-09 17:56:56.248922
50a64f11-ce63-4c48-9256-3e4b318fedba,image/jpeg,06_-_BACHIANA.jpg,/storage/bmv/certificate-template/2024/1/9/50a64f11-ce63-4c48-9256-3e4b318fedba.jpg,375677,933,2024-01-09 17:57:17.193562,933,2024-01-09 17:57:17.1959
54ef34bb-0dca-4f42-8cf3-63a703bc3722,image/png,base.png,/storage/bmv/certificate-template/2024/6/5/54ef34bb-0dca-4f42-8cf3-63a703bc3722.png,811698,933,2024-06-05 17:52:20.231488,933,2024-06-05 17:52:20.23448
9e7943bf-613e-4c30-bdef-0feb9c17fff9,image/jpeg,07_-_SEBRAE.jpg,/storage/bmv/certificate-template/2024/1/9/9e7943bf-613e-4c30-bdef-0feb9c17fff9.jpg,374420,933,2024-01-09 17:57:38.636483,933,2024-01-09 17:57:38.63924
2363c1db-33d5-4e41-a0a1-8fadca8fe5b9,image/png,Base_da_Base.png,/storage/bmv/certificate-template/2024/6/5/2363c1db-33d5-4e41-a0a1-8fadca8fe5b9.png,687213,933,2024-06-05 16:54:17.127381,933,2024-06-05 16:54:17.131261
2aeb1fed-defb-4779-a1b1-b92d5bc1da83,image/jpeg,08_-_CAVALINHO.jpg,/storage/bmv/certificate-template/2024/1/9/2aeb1fed-defb-4779-a1b1-b92d5bc1da83.jpg,377572,933,2024-01-09 17:57:54.99943,933,2024-01-09 17:57:55.00175
96731275-b955-48c9-81dd-215ca64f994d,image/jpeg,240603_BMV_-_Report_BMV_Performance__Portugue_s__fundacao_bachiana__1_.jpg,/storage/bmv/certificate-template/2024/6/3/96731275-b955-48c9-81dd-215ca64f994d.jpg,160128,851,2024-06-03 20:58:33.670507,851,2024-06-03 20:58:33.674542
c9244bd0-9ee5-4561-97b5-8653cba66636,image/jpeg,240604_BMV_-_Report_BMV_Performance_Clean.jpg,/storage/bmv/certificate-template/2024/6/4/c9244bd0-9ee5-4561-97b5-8653cba66636.jpg,105155,851,2024-06-04 09:20:06.273525,851,2024-06-04 09:20:06.275136
52e4851b-8179-4a73-8c2c-870cb2d250b2,image/png,Base_da_Base_V1.0.png,/storage/bmv/certificate-template/2024/6/5/52e4851b-8179-4a73-8c2c-870cb2d250b2.png,710617,933,2024-06-05 17:05:29.232615,933,2024-06-05 17:05:29.236345
fe040a72-1c3a-4236-8213-02e06abd268a,image/png,240604_BMV_-_Report_BMV_Performance_Clean.png,/storage/bmv/certificate-template/2024/6/5/fe040a72-1c3a-4236-8213-02e06abd268a.png,349293,933,2024-06-05 15:54:47.827828,933,2024-06-05 15:54:47.831274
6d80497c-4978-45e7-ba9c-15b43c3ddc23,image/png,fundo.png,/storage/bmv/certificate-template/2024/6/5/6d80497c-4978-45e7-ba9c-15b43c3ddc23.png,355383,933,2024-06-05 16:02:27.89354,933,2024-06-05 16:02:27.895847
0e892f35-5b09-4790-8edd-8fa6acb0411f,image/png,222.png,/storage/bmv/certificate-template/2024/6/5/0e892f35-5b09-4790-8edd-8fa6acb0411f.png,853495,933,2024-06-05 17:55:23.445813,933,2024-06-05 17:55:23.449342
be89f430-0622-4c1f-9787-c1bf7d5f8b10,image/png,Base_da_Base_V1.0.png,/storage/bmv/certificate-template/2024/6/5/be89f430-0622-4c1f-9787-c1bf7d5f8b10.png,717798,933,2024-06-05 17:17:01.817386,933,2024-06-05 17:17:01.81985
61f2c3be-4e02-4a68-ac97-c7c7af0ba273,image/png,Base_da_Base_V1.0.png,/storage/bmv/certificate-template/2024/6/5/61f2c3be-4e02-4a68-ac97-c7c7af0ba273.png,668871,933,2024-06-05 17:19:58.561572,933,2024-06-05 17:19:58.564131
464ef84a-f8ee-4154-8b74-7748273c27c8,image/png,base.png,/storage/bmv/certificate-template/2024/6/5/464ef84a-f8ee-4154-8b74-7748273c27c8.png,811698,933,2024-06-05 17:34:44.490972,933,2024-06-05 17:34:44.494954
d76e9435-1822-49fb-a1b7-010a41f99258,image/png,Base_da_Base.png,/storage/bmv/certificate-template/2024/6/5/d76e9435-1822-49fb-a1b7-010a41f99258.png,863934,933,2024-06-05 17:38:44.733377,933,2024-06-05 17:38:44.737026
2547edc6-81c3-41d2-9712-58f687070ac5,image/png,IMG_0130.png,/storage/bmv/certificate-template/2024/6/5/2547edc6-81c3-41d2-9712-58f687070ac5.png,786634,933,2024-06-05 18:05:39.945902,933,2024-06-05 18:05:39.949869
c020444f-0ae7-42c9-b692-1be2a3a0db09,image/png,IMG_0131.png,/storage/bmv/certificate-template/2024/6/5/c020444f-0ae7-42c9-b692-1be2a3a0db09.png,787070,933,2024-06-05 18:18:08.491315,933,2024-06-05 18:18:08.494002
f3cbbcc3-0005-4ac9-a2cc-1aa616a60f61,image/png,Base_da_Base_V6.0_Final.png,/storage/bmv/certificate-template/2024/6/11/f3cbbcc3-0005-4ac9-a2cc-1aa616a60f61.png,779639,933,2024-06-11 10:03:13.692849,933,2024-06-11 10:03:13.696235
