id,remittance_id,bill_to_pay_id,transfer_to_id,variation,created_by,created_date,last_modified_by,last_modified_date
1360,162,1139,495,0.00,1406,2022-12-19 14:12:41.534528,1406,2022-12-19 14:12:41.534528
1382,163,963,392,0.00,890,2022-12-20 08:32:03.790821,890,2022-12-20 08:32:03.790821
1383,163,1122,489,0.00,890,2022-12-20 08:32:03.792587,890,2022-12-20 08:32:03.792587
1384,163,964,37,0.00,890,2022-12-20 08:32:03.793884,890,2022-12-20 08:32:03.793884
1385,163,960,86,0.00,890,2022-12-20 08:32:03.795815,890,2022-12-20 08:32:03.795815
1386,163,953,432,0.00,890,2022-12-20 08:32:03.797439,890,2022-12-20 08:32:03.797439
1387,163,958,434,0.00,890,2022-12-20 08:32:03.798916,890,2022-12-20 08:32:03.798916
1388,163,966,403,0.00,890,2022-12-20 08:32:03.7999,890,2022-12-20 08:32:03.7999
1389,163,957,85,0.00,890,2022-12-20 08:32:03.801167,890,2022-12-20 08:32:03.801167
1390,163,950,428,0.00,890,2022-12-20 08:32:03.802313,890,2022-12-20 08:32:03.802313
1391,163,956,405,0.00,890,2022-12-20 08:32:03.80331,890,2022-12-20 08:32:03.80331
2049,199,1356,97,0.00,890,2023-01-10 09:15:30.204991,890,2023-01-10 09:15:30.204991
3283,331,2284,314,0.00,1406,2023-03-21 08:50:53.774022,1406,2023-03-21 08:50:53.774022
2157,206,1412,371,0.00,890,2023-01-11 10:00:53.93581,890,2023-01-11 10:00:53.93581
1279,148,986,35,0.00,890,2022-12-15 08:48:39.213779,890,2022-12-15 08:48:39.213779
1280,148,987,35,0.00,890,2022-12-15 08:48:39.214402,890,2022-12-15 08:48:39.214402
1281,148,997,423,0.00,890,2022-12-15 08:48:39.215082,890,2022-12-15 08:48:39.215082
3284,331,1817,417,0.00,1406,2023-03-21 08:50:53.774374,1406,2023-03-21 08:50:53.774374
2317,207,1567,375,0.00,890,2023-01-11 11:48:40.903194,890,2023-01-11 11:48:40.903194
2318,207,1402,20,0.00,890,2023-01-11 11:48:40.903569,890,2023-01-11 11:48:40.903569
2591,231,1709,1,0.00,890,2023-01-25 10:30:02.454919,890,2023-01-25 10:30:02.454919
2592,231,1707,35,0.00,890,2023-01-25 10:30:02.45566,890,2023-01-25 10:30:02.45566
2593,231,1708,35,0.00,890,2023-01-25 10:30:02.456322,890,2023-01-25 10:30:02.456322
1458,172,1159,497,0.00,890,2022-12-21 11:26:10.805059,890,2022-12-21 11:26:10.805059
2595,232,1714,108,0.00,890,2023-01-25 10:31:10.395692,890,2023-01-25 10:31:10.395692
1476,173,1019,85,0.00,890,2022-12-22 08:48:09.258334,890,2022-12-22 08:48:09.258334
1477,173,1014,431,0.00,890,2022-12-22 08:48:09.258815,890,2022-12-22 08:48:09.258815
1478,173,1006,432,0.00,890,2022-12-22 08:48:09.25944,890,2022-12-22 08:48:09.25944
1479,173,1002,408,0.00,890,2022-12-22 08:48:09.259925,890,2022-12-22 08:48:09.259925
1480,173,1010,434,0.00,890,2022-12-22 08:48:09.260442,890,2022-12-22 08:48:09.260442
1481,173,1015,392,0.00,890,2022-12-22 08:48:09.260819,890,2022-12-22 08:48:09.260819
1482,173,1017,83,0.00,890,2022-12-22 08:48:09.261277,890,2022-12-22 08:48:09.261277
1483,173,1113,86,0.00,890,2022-12-22 08:48:09.261705,890,2022-12-22 08:48:09.261705
1484,173,1013,28,0.00,890,2022-12-22 08:48:09.262189,890,2022-12-22 08:48:09.262189
1485,173,1011,430,0.00,890,2022-12-22 08:48:09.262582,890,2022-12-22 08:48:09.262582
1486,173,1004,406,0.00,890,2022-12-22 08:48:09.263065,890,2022-12-22 08:48:09.263065
1487,173,1008,433,0.00,890,2022-12-22 08:48:09.263806,890,2022-12-22 08:48:09.263806
1488,173,1018,403,0.00,890,2022-12-22 08:48:09.264666,890,2022-12-22 08:48:09.264666
1489,173,1005,421,0.00,890,2022-12-22 08:48:09.265236,890,2022-12-22 08:48:09.265236
1490,173,1003,428,0.00,890,2022-12-22 08:48:09.265653,890,2022-12-22 08:48:09.265653
1491,173,1009,405,0.00,890,2022-12-22 08:48:09.266374,890,2022-12-22 08:48:09.266374
1492,173,1016,37,0.00,890,2022-12-22 08:48:09.267119,890,2022-12-22 08:48:09.267119
1495,174,996,35,0.00,890,2022-12-22 09:00:09.101578,890,2022-12-22 09:00:09.101578
1496,174,1127,436,0.00,890,2022-12-22 09:00:09.102943,890,2022-12-22 09:00:09.102943
1498,175,1162,437,0.00,890,2022-12-22 09:01:52.067126,890,2022-12-22 09:01:52.067126
1500,176,1164,493,0.00,890,2022-12-22 11:40:21.704657,890,2022-12-22 11:40:21.704657
1503,177,1166,1,0.00,890,2022-12-22 12:11:42.031423,890,2022-12-22 12:11:42.031423
1504,177,1167,46,0.00,890,2022-12-22 12:11:42.031965,890,2022-12-22 12:11:42.031965
1506,178,1168,441,0.00,890,2022-12-22 13:49:57.228142,890,2022-12-22 13:49:57.228142
1509,179,1178,506,0.00,890,2022-12-23 09:43:47.918013,890,2022-12-23 09:43:47.918013
1510,179,1177,505,0.00,890,2022-12-23 09:43:47.918749,890,2022-12-23 09:43:47.918749
1314,151,1101,485,0.00,890,2022-12-15 14:38:38.927461,890,2022-12-15 14:38:38.927461
1315,151,1093,486,0.00,890,2022-12-15 14:38:38.928355,890,2022-12-15 14:38:38.928355
1316,151,1091,485,0.00,890,2022-12-15 14:38:38.928985,890,2022-12-15 14:38:38.928985
1319,152,1116,314,0.00,890,2022-12-15 15:03:53.07722,890,2022-12-15 15:03:53.07722
1320,152,1114,484,0.00,890,2022-12-15 15:03:53.078271,890,2022-12-15 15:03:53.078271
1325,154,1120,41,0.00,890,2022-12-16 08:55:35.271889,890,2022-12-16 08:55:35.271889
1326,154,1115,487,0.00,890,2022-12-16 08:55:35.272745,890,2022-12-16 08:55:35.272745
1333,155,409,390,0.00,890,2022-12-16 10:04:49.468878,890,2022-12-16 10:04:49.468878
1334,155,424,15,0.00,890,2022-12-16 10:04:49.46964,890,2022-12-16 10:04:49.46964
1335,155,379,216,0.00,890,2022-12-16 10:04:49.470221,890,2022-12-16 10:04:49.470221
1336,155,362,192,0.00,890,2022-12-16 10:04:49.470678,890,2022-12-16 10:04:49.470678
1337,155,317,119,0.00,890,2022-12-16 10:04:49.471148,890,2022-12-16 10:04:49.471148
1338,155,360,190,0.00,890,2022-12-16 10:04:49.471654,890,2022-12-16 10:04:49.471654
1521,180,1077,461,0.00,890,2022-12-23 10:53:42.807157,890,2022-12-23 10:53:42.807157
1522,180,1082,466,0.00,890,2022-12-23 10:53:42.808068,890,2022-12-23 10:53:42.808068
1523,180,1064,355,0.00,890,2022-12-23 10:53:42.808863,890,2022-12-23 10:53:42.808863
1524,180,1080,464,0.00,890,2022-12-23 10:53:42.811733,890,2022-12-23 10:53:42.811733
1525,180,1044,507,0.00,890,2022-12-23 10:53:42.813508,890,2022-12-23 10:53:42.813508
1526,180,1081,465,0.00,890,2022-12-23 10:53:42.81441,890,2022-12-23 10:53:42.81441
1358,161,1137,493,0.00,890,2022-12-19 09:48:09.076834,890,2022-12-19 09:48:09.076834
1392,163,955,433,0.00,890,2022-12-20 08:32:03.804486,890,2022-12-20 08:32:03.804486
1393,163,965,83,0.00,890,2022-12-20 08:32:03.805978,890,2022-12-20 08:32:03.805978
1394,163,1121,490,0.00,890,2022-12-20 08:32:03.807154,890,2022-12-20 08:32:03.807154
1395,163,949,408,0.00,890,2022-12-20 08:32:03.808675,890,2022-12-20 08:32:03.808675
1396,163,1123,424,0.00,890,2022-12-20 08:32:03.810135,890,2022-12-20 08:32:03.810135
1397,163,951,406,0.00,890,2022-12-20 08:32:03.811431,890,2022-12-20 08:32:03.811431
1398,163,961,28,0.00,890,2022-12-20 08:32:03.812558,890,2022-12-20 08:32:03.812558
1399,163,962,431,0.00,890,2022-12-20 08:32:03.813655,890,2022-12-20 08:32:03.813655
1400,163,952,421,0.00,890,2022-12-20 08:32:03.815158,890,2022-12-20 08:32:03.815158
1401,163,959,430,0.00,890,2022-12-20 08:32:03.816963,890,2022-12-20 08:32:03.816963
1402,163,954,429,0.00,890,2022-12-20 08:32:03.818549,890,2022-12-20 08:32:03.818549
1405,164,1141,90,0.00,890,2022-12-20 08:48:17.67099,890,2022-12-20 08:48:17.67099
1406,164,1140,41,0.00,890,2022-12-20 08:48:17.676171,890,2022-12-20 08:48:17.676171
1409,165,1143,493,0.00,890,2022-12-20 10:15:01.996431,890,2022-12-20 10:15:01.996431
1410,165,1142,497,0.00,890,2022-12-20 10:15:01.997717,890,2022-12-20 10:15:01.997717
1412,166,1138,357,0.00,890,2022-12-20 10:23:28.849311,890,2022-12-20 10:23:28.849311
1416,167,1144,83,0.00,890,2022-12-20 12:55:17.247414,890,2022-12-20 12:55:17.247414
1417,167,1146,86,0.00,890,2022-12-20 12:55:17.250936,890,2022-12-20 12:55:17.250936
1418,167,1145,28,0.00,890,2022-12-20 12:55:17.254452,890,2022-12-20 12:55:17.254452
1527,180,1086,470,0.00,890,2022-12-23 10:53:42.815217,890,2022-12-23 10:53:42.815217
1528,180,1052,344,0.00,890,2022-12-23 10:53:42.815787,890,2022-12-23 10:53:42.815787
1529,180,1079,463,0.00,890,2022-12-23 10:53:42.81686,890,2022-12-23 10:53:42.81686
1530,180,1023,508,0.00,890,2022-12-23 10:53:42.818035,890,2022-12-23 10:53:42.818035
3285,331,2283,1,0.00,1406,2023-03-21 08:50:53.774769,1406,2023-03-21 08:50:53.774769
2051,200,1596,106,0.00,890,2023-01-10 09:35:10.052007,890,2023-01-10 09:35:10.052007
3315,338,2317,85,0.00,1406,2023-03-27 13:59:45.918013,1406,2023-03-27 13:59:45.918013
1534,181,1182,35,0.00,890,2022-12-23 11:00:35.304484,890,2022-12-23 11:00:35.304484
1535,181,1179,405,0.00,890,2022-12-23 11:00:35.305309,890,2022-12-23 11:00:35.305309
1536,181,1181,35,0.00,890,2022-12-23 11:00:35.306328,890,2022-12-23 11:00:35.306328
1538,182,1083,467,0.00,890,2022-12-23 11:13:55.013288,890,2022-12-23 11:13:55.013288
2858,274,1929,441,0.00,1406,2023-02-17 12:20:36.486219,1406,2023-02-17 12:20:36.486219
1541,183,1078,462,0.00,890,2022-12-23 13:02:41.59695,890,2022-12-23 13:02:41.59695
1542,183,1084,468,0.00,890,2022-12-23 13:02:41.597577,890,2022-12-23 13:02:41.597577
2859,274,1933,35,0.00,1406,2023-02-17 12:20:36.486919,1406,2023-02-17 12:20:36.486919
1544,184,1187,90,0.00,890,2022-12-23 15:07:26.321491,890,2022-12-23 15:07:26.321491
2860,274,1927,553,0.00,1406,2023-02-17 12:20:36.487744,1406,2023-02-17 12:20:36.487744
2861,274,1935,35,0.00,1406,2023-02-17 12:20:36.488605,1406,2023-02-17 12:20:36.488605
1547,185,1290,41,0.00,890,2023-01-02 12:21:28.587016,890,2023-01-02 12:21:28.587016
1548,185,1282,48,0.00,890,2023-01-02 12:21:28.587697,890,2023-01-02 12:21:28.587697
2862,274,1930,434,0.00,1406,2023-02-17 12:20:36.489436,1406,2023-02-17 12:20:36.489436
2863,274,1940,441,0.00,1406,2023-02-17 12:20:36.489977,1406,2023-02-17 12:20:36.489977
2551,221,1644,508,0.00,890,2023-01-19 12:13:23.544748,890,2023-01-19 12:13:23.544748
2597,234,533,355,0.00,890,2023-01-26 10:09:48.174362,890,2023-01-26 10:09:48.174362
1557,186,1286,46,0.00,890,2023-01-03 09:48:38.638517,890,2023-01-03 09:48:38.638517
1558,186,1288,43,0.00,890,2023-01-03 09:48:38.639025,890,2023-01-03 09:48:38.639025
1559,186,1287,50,0.00,890,2023-01-03 09:48:38.639431,890,2023-01-03 09:48:38.639431
1560,186,1291,41,0.00,890,2023-01-03 09:48:38.64007,890,2023-01-03 09:48:38.64007
1561,186,1289,41,0.00,890,2023-01-03 09:48:38.640493,890,2023-01-03 09:48:38.640493
1562,186,1285,45,0.00,890,2023-01-03 09:48:38.641014,890,2023-01-03 09:48:38.641014
1563,186,1283,44,0.00,890,2023-01-03 09:48:38.641407,890,2023-01-03 09:48:38.641407
1564,186,1284,49,0.00,890,2023-01-03 09:48:38.641896,890,2023-01-03 09:48:38.641896
2608,239,1753,49,0.00,890,2023-01-31 10:09:05.711756,890,2023-01-31 10:09:05.711756
2609,239,1755,37,0.00,890,2023-01-31 10:09:05.71324,890,2023-01-31 10:09:05.71324
2610,239,1754,543,0.00,890,2023-01-31 10:09:05.714359,890,2023-01-31 10:09:05.714359
1569,187,1339,38,0.00,890,2023-01-04 10:24:05.077133,890,2023-01-04 10:24:05.077133
1570,187,1340,424,0.00,890,2023-01-04 10:24:05.077578,890,2023-01-04 10:24:05.077578
1572,188,1338,515,0.00,890,2023-01-04 13:12:25.073763,890,2023-01-04 13:12:25.073763
1577,189,1012,86,0.00,890,2023-01-05 09:47:24.959591,890,2023-01-05 09:47:24.959591
1579,189,1344,41,0.00,890,2023-01-05 09:47:24.961201,890,2023-01-05 09:47:24.961201
1580,190,1345,41,0.00,890,2023-01-05 09:48:47.37627,890,2023-01-05 09:48:47.37627
1582,191,1297,82,0.00,890,2023-01-05 14:14:51.056598,890,2023-01-05 14:14:51.056598
1606,192,1314,430,0.00,890,2023-01-06 08:48:18.300306,890,2023-01-06 08:48:18.300306
1607,192,1301,408,0.00,890,2023-01-06 08:48:18.300617,890,2023-01-06 08:48:18.300617
1608,192,1318,431,0.00,890,2023-01-06 08:48:18.300881,890,2023-01-06 08:48:18.300881
1609,192,1306,432,0.00,890,2023-01-06 08:48:18.301164,890,2023-01-06 08:48:18.301164
1610,192,1315,41,0.00,890,2023-01-06 08:48:18.301443,890,2023-01-06 08:48:18.301443
1611,192,1309,433,0.00,890,2023-01-06 08:48:18.301728,890,2023-01-06 08:48:18.301728
1612,192,1348,394,0.00,890,2023-01-06 08:48:18.302015,890,2023-01-06 08:48:18.302015
1613,192,1316,86,0.00,890,2023-01-06 08:48:18.302268,890,2023-01-06 08:48:18.302268
1614,192,1321,83,0.00,890,2023-01-06 08:48:18.302531,890,2023-01-06 08:48:18.302531
1615,192,1312,424,0.00,890,2023-01-06 08:48:18.302788,890,2023-01-06 08:48:18.302788
1616,192,1319,392,0.00,890,2023-01-06 08:48:18.303024,890,2023-01-06 08:48:18.303024
1617,192,1302,428,0.00,890,2023-01-06 08:48:18.303723,890,2023-01-06 08:48:18.303723
1618,192,1311,85,0.00,890,2023-01-06 08:48:18.304031,890,2023-01-06 08:48:18.304031
1619,192,1317,28,0.00,890,2023-01-06 08:48:18.304334,890,2023-01-06 08:48:18.304334
1620,192,1305,490,0.00,890,2023-01-06 08:48:18.304854,890,2023-01-06 08:48:18.304854
1621,192,1322,403,0.00,890,2023-01-06 08:48:18.30514,890,2023-01-06 08:48:18.30514
1622,192,1308,429,0.00,890,2023-01-06 08:48:18.305385,890,2023-01-06 08:48:18.305385
1623,192,1313,434,0.00,890,2023-01-06 08:48:18.305657,890,2023-01-06 08:48:18.305657
1624,192,1307,489,0.00,890,2023-01-06 08:48:18.305904,890,2023-01-06 08:48:18.305904
1625,192,1304,421,0.00,890,2023-01-06 08:48:18.306443,890,2023-01-06 08:48:18.306443
1626,192,1320,37,0.00,890,2023-01-06 08:48:18.306762,890,2023-01-06 08:48:18.306762
1627,192,1310,405,0.00,890,2023-01-06 08:48:18.307036,890,2023-01-06 08:48:18.307036
1628,192,1303,406,0.00,890,2023-01-06 08:48:18.307291,890,2023-01-06 08:48:18.307291
1634,193,1354,94,0.00,890,2023-01-06 10:04:03.788421,890,2023-01-06 10:04:03.788421
1635,193,1351,90,0.00,890,2023-01-06 10:04:03.78902,890,2023-01-06 10:04:03.78902
1636,193,1350,51,0.00,890,2023-01-06 10:04:03.789284,890,2023-01-06 10:04:03.789284
1637,193,1353,94,0.00,890,2023-01-06 10:04:03.789523,890,2023-01-06 10:04:03.789523
1638,193,1323,95,0.00,890,2023-01-06 10:04:03.78981,890,2023-01-06 10:04:03.78981
1644,194,898,29,0.00,890,2023-01-06 10:43:42.615778,890,2023-01-06 10:43:42.615778
1645,194,899,20,0.00,890,2023-01-06 10:43:42.616296,890,2023-01-06 10:43:42.616296
1646,194,902,343,0.00,890,2023-01-06 10:43:42.616554,890,2023-01-06 10:43:42.616554
1647,194,901,54,0.00,890,2023-01-06 10:43:42.616794,890,2023-01-06 10:43:42.616794
1648,194,903,347,0.00,890,2023-01-06 10:43:42.617333,890,2023-01-06 10:43:42.617333
1650,195,1349,518,0.00,890,2023-01-06 13:04:49.129426,890,2023-01-06 13:04:49.129426
1652,196,1352,1,0.00,890,2023-01-09 09:45:32.09714,890,2023-01-09 09:45:32.09714
2864,274,1936,35,0.00,1406,2023-02-17 12:20:36.490565,1406,2023-02-17 12:20:36.490565
2053,201,1597,484,0.00,890,2023-01-10 11:15:44.154289,890,2023-01-10 11:15:44.154289
2865,274,1932,35,0.00,1406,2023-02-17 12:20:36.491073,1406,2023-02-17 12:20:36.491073
2866,274,1939,35,0.00,1406,2023-02-17 12:20:36.491709,1406,2023-02-17 12:20:36.491709
2867,274,1869,35,0.00,1406,2023-02-17 12:20:36.492289,1406,2023-02-17 12:20:36.492289
2868,274,1934,35,0.00,1406,2023-02-17 12:20:36.493464,1406,2023-02-17 12:20:36.493464
2869,274,1928,553,0.00,1406,2023-02-17 12:20:36.493987,1406,2023-02-17 12:20:36.493987
2905,280,1963,106,0.00,1406,2023-02-23 13:37:45.538189,1406,2023-02-23 13:37:45.538189
2912,282,1969,547,0.00,1406,2023-02-24 09:59:41.033669,1406,2023-02-24 09:59:41.033669
2913,282,1967,35,0.00,1406,2023-02-24 09:59:41.034329,1406,2023-02-24 09:59:41.034329
2914,282,1974,490,0.00,1406,2023-02-24 09:59:41.035572,1406,2023-02-24 09:59:41.035572
2915,282,1966,35,0.00,1406,2023-02-24 09:59:41.036595,1406,2023-02-24 09:59:41.036595
3293,332,2287,546,0.00,1406,2023-03-22 09:14:41.406205,1406,2023-03-22 09:14:41.406205
3294,332,2289,546,0.00,1406,2023-03-22 09:14:41.407199,1406,2023-03-22 09:14:41.407199
3295,332,2285,49,0.00,1406,2023-03-22 09:14:41.407619,1406,2023-03-22 09:14:41.407619
3296,332,2288,546,0.00,1406,2023-03-22 09:14:41.407841,1406,2023-03-22 09:14:41.407841
3297,332,2290,546,0.00,1406,2023-03-22 09:14:41.408174,1406,2023-03-22 09:14:41.408174
3298,332,2291,546,0.00,1406,2023-03-22 09:14:41.408392,1406,2023-03-22 09:14:41.408392
3299,332,2286,546,0.00,1406,2023-03-22 09:14:41.4086,1406,2023-03-22 09:14:41.4086
2932,291,1986,435,0.00,1406,2023-02-28 11:35:13.901413,1406,2023-02-28 11:35:13.901413
2934,291,1985,46,0.00,1406,2023-02-28 11:35:13.902679,1406,2023-02-28 11:35:13.902679
2935,291,1984,436,0.00,1406,2023-02-28 11:35:13.903286,1406,2023-02-28 11:35:13.903286
3301,333,2292,394,0.00,1406,2023-03-22 09:17:36.774528,1406,2023-03-22 09:17:36.774528
2943,294,2012,41,0.00,1406,2023-03-01 12:00:47.832937,1406,2023-03-01 12:00:47.832937
3317,339,2321,46,0.00,1406,2023-03-28 10:41:47.294732,1406,2023-03-28 10:41:47.294732
3327,344,2368,596,0.00,1406,2023-03-31 14:10:30.609182,1406,2023-03-31 14:10:30.609182
3347,346,2374,41,0.00,1406,2023-04-03 09:55:49.217269,1406,2023-04-03 09:55:49.217269
3348,346,2385,41,0.00,1406,2023-04-03 09:55:49.218243,1406,2023-04-03 09:55:49.218243
2956,297,2018,106,0.00,1406,2023-03-01 14:47:42.978118,1406,2023-03-01 14:47:42.978118
2957,297,2016,106,0.00,1406,2023-03-01 14:47:42.978759,1406,2023-03-01 14:47:42.978759
2958,297,2021,106,0.00,1406,2023-03-01 14:47:42.979551,1406,2023-03-01 14:47:42.979551
2959,297,2019,106,0.00,1406,2023-03-01 14:47:42.981268,1406,2023-03-01 14:47:42.981268
2960,297,2017,106,0.00,1406,2023-03-01 14:47:42.982022,1406,2023-03-01 14:47:42.982022
2599,236,1730,37,0.00,890,2023-01-27 12:59:51.155475,890,2023-01-27 12:59:51.155475
2961,297,2020,106,0.00,1406,2023-03-01 14:47:42.982528,1406,2023-03-01 14:47:42.982528
3349,346,2380,28,0.00,1406,2023-04-03 09:55:49.218908,1406,2023-04-03 09:55:49.218908
2973,299,2024,49,0.00,1406,2023-03-02 12:22:44.187898,1406,2023-03-02 12:22:44.187898
2974,299,2028,45,0.00,1406,2023-03-02 12:22:44.191484,1406,2023-03-02 12:22:44.191484
2644,246,1771,43,0.00,1406,2023-02-02 10:41:02.059132,1406,2023-02-02 10:41:02.059132
2645,246,1766,41,0.00,1406,2023-02-02 10:41:02.060204,1406,2023-02-02 10:41:02.060204
2646,246,1767,49,0.00,1406,2023-02-02 10:41:02.0613,1406,2023-02-02 10:41:02.0613
2647,246,1769,46,0.00,1406,2023-02-02 10:41:02.062172,1406,2023-02-02 10:41:02.062172
2648,246,1768,45,0.00,1406,2023-02-02 10:41:02.06305,1406,2023-02-02 10:41:02.06305
2649,246,1772,41,0.00,1406,2023-02-02 10:41:02.064246,1406,2023-02-02 10:41:02.064246
2650,246,1765,44,0.00,1406,2023-02-02 10:41:02.065217,1406,2023-02-02 10:41:02.065217
2651,246,1770,50,0.00,1406,2023-02-02 10:41:02.065983,1406,2023-02-02 10:41:02.065983
2975,299,2030,41,0.00,1406,2023-03-02 12:22:44.192568,1406,2023-03-02 12:22:44.192568
2653,247,1764,83,0.00,1406,2023-02-02 10:42:02.186773,1406,2023-02-02 10:42:02.186773
2669,252,1842,112,0.00,1406,2023-02-06 12:12:39.16746,1406,2023-02-06 12:12:39.16746
2976,299,2026,46,0.00,1406,2023-03-02 12:22:44.193443,1406,2023-03-02 12:22:44.193443
2977,299,2025,50,0.00,1406,2023-03-02 12:22:44.194074,1406,2023-03-02 12:22:44.194074
2978,299,2027,44,0.00,1406,2023-03-02 12:22:44.194589,1406,2023-03-02 12:22:44.194589
2979,299,2029,43,0.00,1406,2023-03-02 12:22:44.195078,1406,2023-03-02 12:22:44.195078
2987,301,2032,44,0.00,1406,2023-03-03 12:17:07.232892,1406,2023-03-03 12:17:07.232892
2747,258,1801,108,0.00,1406,2023-02-08 08:10:05.502793,1406,2023-02-08 08:10:05.502793
2748,258,1800,108,0.00,1406,2023-02-08 08:10:05.503946,1406,2023-02-08 08:10:05.503946
2749,258,1747,108,0.00,1406,2023-02-08 08:10:05.5048,1406,2023-02-08 08:10:05.5048
2750,258,1843,1,0.00,1406,2023-02-08 08:10:05.505562,1406,2023-02-08 08:10:05.505562
2751,258,1746,108,0.00,1406,2023-02-08 08:10:05.506339,1406,2023-02-08 08:10:05.506339
2988,301,2033,560,0.00,1406,2023-03-03 12:17:07.233907,1406,2023-03-03 12:17:07.233907
2989,301,2034,562,0.00,1406,2023-03-03 12:17:07.234671,1406,2023-03-03 12:17:07.234671
2990,301,2031,41,0.00,1406,2023-03-03 12:17:07.235537,1406,2023-03-03 12:17:07.235537
2991,301,2035,499,0.00,1406,2023-03-03 12:17:07.236438,1406,2023-03-03 12:17:07.236438
2765,261,1856,546,0.00,1406,2023-02-09 09:22:57.204116,1406,2023-02-09 09:22:57.204116
2766,261,1852,546,0.00,1406,2023-02-09 09:22:57.204887,1406,2023-02-09 09:22:57.204887
2767,261,1854,546,0.00,1406,2023-02-09 09:22:57.205533,1406,2023-02-09 09:22:57.205533
2768,261,1855,546,0.00,1406,2023-02-09 09:22:57.206171,1406,2023-02-09 09:22:57.206171
2769,261,1853,546,0.00,1406,2023-02-09 09:22:57.206776,1406,2023-02-09 09:22:57.206776
2793,264,1857,547,0.00,1406,2023-02-10 15:05:29.847218,1406,2023-02-10 15:05:29.847218
2803,267,1804,108,0.00,1406,2023-02-13 14:01:56.818558,1406,2023-02-13 14:01:56.818558
2811,269,1883,417,0.00,1406,2023-02-14 14:28:06.209962,1406,2023-02-14 14:28:06.209962
2812,269,1895,546,0.00,1406,2023-02-14 14:28:06.21513,1406,2023-02-14 14:28:06.21513
2813,269,1882,417,0.00,1406,2023-02-14 14:28:06.219303,1406,2023-02-14 14:28:06.219303
2054,197,183,228,0.00,890,2023-01-10 11:42:55.255711,890,2023-01-10 11:42:55.255711
2055,197,193,242,0.00,890,2023-01-10 11:42:55.256049,890,2023-01-10 11:42:55.256049
2530,211,1602,37,0.00,1406,2023-01-12 15:04:54.268582,1406,2023-01-12 15:04:54.268582
2531,211,1600,408,0.00,1406,2023-01-12 15:04:54.268995,1406,2023-01-12 15:04:54.268995
2058,197,269,97,0.00,890,2023-01-10 11:42:55.256691,890,2023-01-10 11:42:55.256691
2059,197,233,64,0.00,890,2023-01-10 11:42:55.256901,890,2023-01-10 11:42:55.256901
2060,197,199,303,0.00,890,2023-01-10 11:42:55.257074,890,2023-01-10 11:42:55.257074
2061,197,189,235,0.00,890,2023-01-10 11:42:55.257262,890,2023-01-10 11:42:55.257262
2532,211,1603,95,0.00,1406,2023-01-12 15:04:54.26922,1406,2023-01-12 15:04:54.26922
2063,197,220,94,0.00,890,2023-01-10 11:42:55.257653,890,2023-01-10 11:42:55.257653
2533,211,1605,95,0.00,1406,2023-01-12 15:04:54.269418,1406,2023-01-12 15:04:54.269418
2065,197,245,330,0.00,890,2023-01-10 11:42:55.258025,890,2023-01-10 11:42:55.258025
2066,197,273,110,0.00,890,2023-01-10 11:42:55.258216,890,2023-01-10 11:42:55.258216
2534,211,1601,406,0.00,1406,2023-01-12 15:04:54.269693,1406,2023-01-12 15:04:54.269693
2068,197,202,255,0.00,890,2023-01-10 11:42:55.258595,890,2023-01-10 11:42:55.258595
2069,197,167,203,0.00,890,2023-01-10 11:42:55.258781,890,2023-01-10 11:42:55.258781
2070,197,190,266,0.00,890,2023-01-10 11:42:55.258968,890,2023-01-10 11:42:55.258968
2071,197,265,347,0.00,890,2023-01-10 11:42:55.259165,890,2023-01-10 11:42:55.259165
2072,197,168,206,0.00,890,2023-01-10 11:42:55.259388,890,2023-01-10 11:42:55.259388
2535,211,1604,95,0.00,1406,2023-01-12 15:04:54.269881,1406,2023-01-12 15:04:54.269881
2074,197,288,51,0.00,890,2023-01-10 11:42:55.259756,890,2023-01-10 11:42:55.259756
2871,275,1941,35,0.00,1406,2023-02-17 14:30:19.247974,1406,2023-02-17 14:30:19.247974
2077,197,172,211,0.00,890,2023-01-10 11:42:55.260502,890,2023-01-10 11:42:55.260502
2078,197,252,335,0.00,890,2023-01-10 11:42:55.260687,890,2023-01-10 11:42:55.260687
2079,197,248,301,0.00,890,2023-01-10 11:42:55.260857,890,2023-01-10 11:42:55.260857
2080,197,285,91,0.00,890,2023-01-10 11:42:55.261039,890,2023-01-10 11:42:55.261039
2081,197,171,210,0.00,890,2023-01-10 11:42:55.26123,890,2023-01-10 11:42:55.26123
2082,197,279,355,0.00,890,2023-01-10 11:42:55.261412,890,2023-01-10 11:42:55.261412
2083,197,211,266,0.00,890,2023-01-10 11:42:55.261593,890,2023-01-10 11:42:55.261593
2084,197,254,337,0.00,890,2023-01-10 11:42:55.261792,890,2023-01-10 11:42:55.261792
2085,197,192,240,0.00,890,2023-01-10 11:42:55.26198,890,2023-01-10 11:42:55.26198
2086,197,219,60,0.00,890,2023-01-10 11:42:55.262173,890,2023-01-10 11:42:55.262173
2087,197,188,233,0.00,890,2023-01-10 11:42:55.26239,890,2023-01-10 11:42:55.26239
2089,197,164,29,0.00,890,2023-01-10 11:42:55.262812,890,2023-01-10 11:42:55.262812
2090,197,174,214,0.00,890,2023-01-10 11:42:55.263006,890,2023-01-10 11:42:55.263006
2093,197,216,69,0.00,890,2023-01-10 11:42:55.263531,890,2023-01-10 11:42:55.263531
