id,profile_id,ucs_amount,position,order_book_group_id,created_by,created_date,last_modified_by,last_modified_date,next
4133,120,0,1,253,0,2023-04-27 16:46:07.270456,0,2023-04-27 16:46:07.270456,f
4134,404,0,1,254,0,2023-04-27 16:46:07.278224,0,2023-04-27 16:46:07.278224,f
4135,406,0,2,254,0,2023-04-27 16:46:07.282598,0,2023-04-27 16:46:07.282598,f
4136,3,0,1,255,0,2023-04-27 16:46:07.290379,0,2023-04-27 16:46:07.290379,f
4137,446,0,1,256,0,2023-04-27 16:46:07.297039,0,2023-04-27 16:46:07.297039,f
4138,1303,0,2,256,0,2023-04-27 16:46:07.301033,0,2023-04-27 16:46:07.301033,f
4139,6,0,1,257,0,2023-04-27 16:46:07.308687,0,2023-04-27 16:46:07.308687,f
4805,370,0,1,370,0,2023-08-31 12:02:24.078013,0,2023-08-31 12:02:24.078013,f
4806,402,0,1,371,0,2023-08-31 12:02:24.086031,0,2023-08-31 12:02:24.086031,f
4807,3,0,1,372,0,2023-08-31 12:02:24.091854,0,2023-08-31 12:02:24.091854,f
4808,1691,0,1,373,0,2023-08-31 12:02:24.09671,0,2023-08-31 12:02:24.09671,f
4809,6,0,1,374,0,2023-08-31 12:02:24.102769,0,2023-08-31 12:02:24.102769,f
393,64,0,24,7,0,2021-12-03 12:01:34.119762,0,2021-12-03 12:01:34.119762,f
4140,82,0,1,258,0,2023-04-28 11:37:44.21829,0,2023-04-28 11:37:44.21829,f
4142,400,0,1,259,0,2023-04-28 11:37:44.229216,0,2023-04-28 11:37:44.229216,f
4141,96,0,2,258,0,2023-04-28 11:37:44.222588,0,2023-04-28 11:37:44.222588,f
4143,3,0,1,260,0,2023-04-28 11:37:44.2356,0,2023-04-28 11:37:44.2356,f
4144,1397,0,1,261,0,2023-04-28 11:37:44.242406,0,2023-04-28 11:37:44.242406,f
4145,6,0,1,262,0,2023-04-28 11:37:44.249256,0,2023-04-28 11:37:44.249256,f
4810,80,0,1,375,0,2023-09-01 10:41:02.665442,0,2023-09-01 10:41:02.665442,f
4442,6,0,1,313,0,2023-06-12 16:53:04.692529,0,2023-06-12 16:53:04.692529,f
4443,271,0,2,313,0,2023-06-12 16:53:04.698863,0,2023-06-12 16:53:04.698863,f
4444,534,0,3,313,0,2023-06-12 16:53:04.704683,0,2023-06-12 16:53:04.704683,f
4445,548,0,4,313,0,2023-06-12 16:53:04.710587,0,2023-06-12 16:53:04.710587,f
4446,580,0,5,313,0,2023-06-12 16:53:04.716402,0,2023-06-12 16:53:04.716402,f
4435,1177,0,22,312,0,2023-06-12 16:53:04.63897,0,2023-06-12 16:53:04.63897,f
4436,1397,0,23,312,0,2023-06-12 16:53:04.645362,0,2023-06-12 16:53:04.645362,f
4437,1208,0,24,312,0,2023-06-12 16:53:04.651558,0,2023-06-12 16:53:04.651558,f
4438,1210,0,25,312,0,2023-06-12 16:53:04.659468,0,2023-06-12 16:53:04.659468,f
4447,582,0,6,313,0,2023-06-12 16:53:04.722493,0,2023-06-12 16:53:04.722493,f
4448,583,0,7,313,0,2023-06-12 16:53:04.728196,0,2023-06-12 16:53:04.728196,f
4449,589,0,8,313,0,2023-06-12 16:53:04.733999,0,2023-06-12 16:53:04.733999,f
4439,1206,0,26,312,0,2023-06-12 16:53:04.667041,0,2023-06-12 16:53:04.667041,f
4440,1245,0,27,312,0,2023-06-12 16:53:04.673898,0,2023-06-12 16:53:04.673898,f
4441,1301,0,28,312,0,2023-06-12 16:53:04.680435,0,2023-06-12 16:53:04.680435,f
4771,937,0,6,363,0,2023-08-25 11:40:23.946276,0,2023-08-25 11:40:23.946276,f
4772,1181,0,7,363,0,2023-08-25 11:40:23.953755,0,2023-08-25 11:40:23.953755,f
4773,1640,0,8,363,0,2023-08-25 11:40:23.960894,0,2023-08-25 11:40:23.960894,f
4774,1090,0,9,363,0,2023-08-25 11:40:23.967319,0,2023-08-25 11:40:23.967319,f
4775,1109,0,10,363,0,2023-08-25 11:40:23.973902,0,2023-08-25 11:40:23.973902,f
4776,1089,0,11,363,0,2023-08-25 11:40:23.980181,0,2023-08-25 11:40:23.980181,f
4978,1900,0,1,411,933,2025-01-20 17:22:41.028067,933,2025-01-20 17:22:41.028067,f
4146,294,0,1,263,0,2023-05-05 15:39:51.747687,0,2023-05-05 15:39:51.747687,f
4147,296,0,2,263,0,2023-05-05 15:39:51.757782,0,2023-05-05 15:39:51.757782,f
4148,308,0,3,263,0,2023-05-05 15:39:51.766212,0,2023-05-05 15:39:51.766212,f
4149,368,0,4,263,0,2023-05-05 15:39:51.774145,0,2023-05-05 15:39:51.774145,f
4150,342,0,5,263,0,2023-05-05 15:39:51.783664,0,2023-05-05 15:39:51.783664,f
4152,400,0,1,264,0,2023-05-05 15:39:51.803508,0,2023-05-05 15:39:51.803508,f
4154,404,0,3,264,0,2023-05-05 15:39:51.815459,0,2023-05-05 15:39:51.815459,f
4155,406,0,4,264,0,2023-05-05 15:39:51.821593,0,2023-05-05 15:39:51.821593,f
4157,1305,0,1,266,0,2023-05-05 15:39:51.845381,0,2023-05-05 15:39:51.845381,f
4158,1505,0,2,266,0,2023-05-05 15:39:51.851767,0,2023-05-05 15:39:51.851767,f
4159,1425,0,3,266,0,2023-05-05 15:39:51.857747,0,2023-05-05 15:39:51.857747,f
4160,1479,0,4,266,0,2023-05-05 15:39:51.863657,0,2023-05-05 15:39:51.863657,f
4161,1489,0,5,266,0,2023-05-05 15:39:51.869658,0,2023-05-05 15:39:51.869658,f
4162,6,0,1,267,0,2023-05-05 15:39:51.881707,0,2023-05-05 15:39:51.881707,f
4163,593,0,2,267,0,2023-05-05 15:39:51.887616,0,2023-05-05 15:39:51.887616,f
4164,595,0,3,267,0,2023-05-05 15:39:51.89363,0,2023-05-05 15:39:51.89363,f
4165,596,0,4,267,0,2023-05-05 15:39:51.899771,0,2023-05-05 15:39:51.899771,f
4151,316,0,6,263,0,2023-05-05 15:39:51.791277,0,2023-05-05 15:39:51.791277,f
4153,402,0,2,264,0,2023-05-05 15:39:51.809558,0,2023-05-05 15:39:51.809558,f
4166,597,0,5,267,0,2023-05-05 15:39:51.905797,0,2023-05-05 15:39:51.905797,f
4380,82,0,1,309,0,2023-06-12 16:53:04.283618,0,2023-06-12 16:53:04.283618,f
4381,96,0,2,309,0,2023-06-12 16:53:04.290184,0,2023-06-12 16:53:04.290184,f
4382,12,0,3,309,0,2023-06-12 16:53:04.296294,0,2023-06-12 16:53:04.296294,f
4383,120,0,4,309,0,2023-06-12 16:53:04.302379,0,2023-06-12 16:53:04.302379,f
4384,50,0,5,309,0,2023-06-12 16:53:04.308795,0,2023-06-12 16:53:04.308795,f
4385,94,0,6,309,0,2023-06-12 16:53:04.314861,0,2023-06-12 16:53:04.314861,f
192,400,250,1,4,0,2021-10-13 16:40:35.545055,0,2021-10-13 16:40:35.545055,f
193,402,250,2,4,0,2021-10-13 16:40:35.556717,0,2021-10-13 16:40:35.556717,f
194,404,251,3,4,0,2021-10-13 16:40:35.568513,0,2021-10-13 16:40:35.568513,t
195,406,251,4,4,0,2021-10-13 16:40:35.580659,0,2021-10-13 16:40:35.580659,f
750,122,0,48,15,0,2022-01-24 14:33:35.23871,0,2022-01-24 14:33:35.23871,f
751,124,0,49,15,0,2022-01-24 14:33:35.249991,0,2022-01-24 14:33:35.249991,f
752,126,0,50,15,0,2022-01-24 14:33:35.259829,0,2022-01-24 14:33:35.259829,f
753,128,0,51,15,0,2022-01-24 14:33:35.269681,0,2022-01-24 14:33:35.269681,f
4414,446,0,1,312,0,2023-06-12 16:53:04.504856,0,2023-06-12 16:53:04.504856,f
4415,1303,0,2,312,0,2023-06-12 16:53:04.511372,0,2023-06-12 16:53:04.511372,f
4416,1204,0,3,312,0,2023-06-12 16:53:04.517576,0,2023-06-12 16:53:04.517576,f
4417,919,0,4,312,0,2023-06-12 16:53:04.523698,0,2023-06-12 16:53:04.523698,f
4418,1172,0,5,312,0,2023-06-12 16:53:04.52934,0,2023-06-12 16:53:04.52934,f
787,196,0,85,15,0,2022-01-24 14:33:35.602989,0,2022-01-24 14:33:35.602989,f
91,192,3,75,2,0,2021-10-13 16:40:34.168219,0,2021-10-13 16:40:34.168219,f
788,198,0,86,15,0,2022-01-24 14:33:35.611804,0,2022-01-24 14:33:35.611804,f
789,200,0,87,15,0,2022-01-24 14:33:35.622411,0,2022-01-24 14:33:35.622411,f
790,202,0,88,15,0,2022-01-24 14:33:35.631701,0,2022-01-24 14:33:35.631701,f
791,204,0,89,15,0,2022-01-24 14:33:35.641058,0,2022-01-24 14:33:35.641058,f
792,206,0,90,15,0,2022-01-24 14:33:35.65166,0,2022-01-24 14:33:35.65166,f
990,3,0,1,26,0,2022-02-22 11:48:24.490024,0,2022-02-22 11:48:24.490024,f
991,921,0,1,27,0,2022-02-22 11:48:24.498632,0,2022-02-22 11:48:24.498632,f
795,212,0,93,15,0,2022-01-24 14:33:35.680297,0,2022-01-24 14:33:35.680297,f
4800,360,0,1,365,933,2023-08-25 11:43:10.281893,933,2023-08-25 11:43:10.281893,f
4469,643,0,28,313,0,2023-06-12 16:53:04.863469,0,2023-06-12 16:53:04.863469,f
4190,294,0,1,279,0,2023-05-22 16:37:34.27965,0,2023-05-22 16:37:34.27965,f
4191,296,0,2,279,0,2023-05-22 16:37:34.285678,0,2023-05-22 16:37:34.285678,f
521,326,0,152,7,0,2021-12-03 12:01:35.734897,0,2021-12-03 12:01:35.734897,f
4801,400,0,1,366,933,2023-08-25 11:43:25.183675,933,2023-08-25 11:43:25.183675,f
4802,3,0,1,367,933,2023-08-25 11:43:37.943243,933,2023-08-25 11:43:37.943243,f
4803,1549,0,1,368,933,2023-08-25 11:43:59.854384,933,2023-08-25 11:43:59.854384,f
4195,400,0,1,280,0,2023-05-22 16:37:34.31126,0,2023-05-22 16:37:34.31126,f
522,328,0,153,7,0,2021-12-03 12:01:35.747468,0,2021-12-03 12:01:35.747468,f
4804,6,0,1,369,933,2023-08-25 11:44:19.947321,933,2023-08-25 11:44:19.947321,f
4200,1172,0,1,282,0,2023-05-22 16:37:34.338892,0,2023-05-22 16:37:34.338892,f
4205,6,0,1,283,0,2023-05-22 16:37:34.362047,0,2023-05-22 16:37:34.362047,f
4192,308,0,3,279,0,2023-05-22 16:37:34.291384,0,2023-05-22 16:37:34.291384,f
187,390,3,155,2,0,2021-10-13 16:40:35.460905,0,2021-10-13 16:40:35.460905,f
188,392,3,156,2,0,2021-10-13 16:40:35.472812,0,2021-10-13 16:40:35.472812,f
189,394,3,157,2,0,2021-10-13 16:40:35.484267,0,2021-10-13 16:40:35.484267,f
190,396,4,158,2,0,2021-10-13 16:40:35.496131,0,2021-10-13 16:40:35.496131,t
3834,22,4,159,2,933,2023-02-03 12:08:25.415084,933,2023-02-03 12:08:25.415084,f
4193,368,0,4,279,0,2023-05-22 16:37:34.297046,0,2023-05-22 16:37:34.297046,f
4194,342,0,5,279,0,2023-05-22 16:37:34.302391,0,2023-05-22 16:37:34.302391,f
4196,402,0,2,280,0,2023-05-22 16:37:34.315236,0,2023-05-22 16:37:34.315236,f
4197,404,0,3,280,0,2023-05-22 16:37:34.319337,0,2023-05-22 16:37:34.319337,f
4198,406,0,4,280,0,2023-05-22 16:37:34.323159,0,2023-05-22 16:37:34.323159,f
4199,3,0,1,281,0,2023-05-22 16:37:34.331529,0,2023-05-22 16:37:34.331529,f
4201,834,0,2,282,0,2023-05-22 16:37:34.342561,0,2023-05-22 16:37:34.342561,f
4202,836,0,3,282,0,2023-05-22 16:37:34.34626,0,2023-05-22 16:37:34.34626,f
4203,835,0,4,282,0,2023-05-22 16:37:34.350053,0,2023-05-22 16:37:34.350053,f
4204,921,0,5,282,0,2023-05-22 16:37:34.354529,0,2023-05-22 16:37:34.354529,f
4206,621,0,2,283,0,2023-05-22 16:37:34.365733,0,2023-05-22 16:37:34.365733,f
4207,648,0,3,283,0,2023-05-22 16:37:34.370641,0,2023-05-22 16:37:34.370641,f
523,332,0,154,7,0,2021-12-03 12:01:35.759567,0,2021-12-03 12:01:35.759567,f
524,334,0,155,7,0,2021-12-03 12:01:35.771904,0,2021-12-03 12:01:35.771904,f
980,310,0,1,23,0,2022-01-25 18:02:58.663064,0,2022-01-25 18:02:58.663064,f
4208,708,0,4,283,0,2023-05-22 16:37:34.374555,0,2023-05-22 16:37:34.374555,f
4209,528,0,5,283,0,2023-05-22 16:37:34.378524,0,2023-05-22 16:37:34.378524,f
4386,116,0,7,309,0,2023-06-12 16:53:04.320634,0,2023-06-12 16:53:04.320634,f
4387,114,0,8,309,0,2023-06-12 16:53:04.326569,0,2023-06-12 16:53:04.326569,f
4388,132,0,9,309,0,2023-06-12 16:53:04.332075,0,2023-06-12 16:53:04.332075,f
4389,48,0,10,309,0,2023-06-12 16:53:04.337826,0,2023-06-12 16:53:04.337826,f
4390,100,0,11,309,0,2023-06-12 16:53:04.343718,0,2023-06-12 16:53:04.343718,f
4391,66,0,12,309,0,2023-06-12 16:53:04.34998,0,2023-06-12 16:53:04.34998,f
4392,72,0,13,309,0,2023-06-12 16:53:04.356336,0,2023-06-12 16:53:04.356336,f
4393,110,0,14,309,0,2023-06-12 16:53:04.362494,0,2023-06-12 16:53:04.362494,f
4394,86,0,15,309,0,2023-06-12 16:53:04.368919,0,2023-06-12 16:53:04.368919,f
4395,32,0,16,309,0,2023-06-12 16:53:04.375416,0,2023-06-12 16:53:04.375416,f
4396,92,0,17,309,0,2023-06-12 16:53:04.381302,0,2023-06-12 16:53:04.381302,f
4397,42,0,18,309,0,2023-06-12 16:53:04.387439,0,2023-06-12 16:53:04.387439,f
4398,36,0,19,309,0,2023-06-12 16:53:04.393086,0,2023-06-12 16:53:04.393086,f
4399,134,0,20,309,0,2023-06-12 16:53:04.398583,0,2023-06-12 16:53:04.398583,f
4400,34,0,21,309,0,2023-06-12 16:53:04.404436,0,2023-06-12 16:53:04.404436,f
4401,22,0,22,309,0,2023-06-12 16:53:04.410582,0,2023-06-12 16:53:04.410582,f
4402,58,0,23,309,0,2023-06-12 16:53:04.416311,0,2023-06-12 16:53:04.416311,f
4403,102,0,24,309,0,2023-06-12 16:53:04.421922,0,2023-06-12 16:53:04.421922,f
4404,88,0,25,309,0,2023-06-12 16:53:04.427915,0,2023-06-12 16:53:04.427915,f
4405,64,0,26,309,0,2023-06-12 16:53:04.433452,0,2023-06-12 16:53:04.433452,f
4419,834,0,6,312,0,2023-06-12 16:53:04.534978,0,2023-06-12 16:53:04.534978,f
4420,836,0,7,312,0,2023-06-12 16:53:04.540703,0,2023-06-12 16:53:04.540703,f
4421,835,0,8,312,0,2023-06-12 16:53:04.547138,0,2023-06-12 16:53:04.547138,f
4422,921,0,9,312,0,2023-06-12 16:53:04.553565,0,2023-06-12 16:53:04.553565,f
4423,922,0,10,312,0,2023-06-12 16:53:04.560519,0,2023-06-12 16:53:04.560519,f
4424,900,0,11,312,0,2023-06-12 16:53:04.567438,0,2023-06-12 16:53:04.567438,f
4425,920,0,12,312,0,2023-06-12 16:53:04.573952,0,2023-06-12 16:53:04.573952,f
4426,928,0,13,312,0,2023-06-12 16:53:04.580503,0,2023-06-12 16:53:04.580503,f
4427,937,0,14,312,0,2023-06-12 16:53:04.58736,0,2023-06-12 16:53:04.58736,f
4428,1181,0,15,312,0,2023-06-12 16:53:04.594326,0,2023-06-12 16:53:04.594326,f
4429,1090,0,16,312,0,2023-06-12 16:53:04.600781,0,2023-06-12 16:53:04.600781,f
4430,1109,0,17,312,0,2023-06-12 16:53:04.607771,0,2023-06-12 16:53:04.607771,f
4431,1089,0,18,312,0,2023-06-12 16:53:04.614086,0,2023-06-12 16:53:04.614086,f
4432,1157,0,19,312,0,2023-06-12 16:53:04.620267,0,2023-06-12 16:53:04.620267,f
4433,1154,0,20,312,0,2023-06-12 16:53:04.625996,0,2023-06-12 16:53:04.625996,f
4434,1302,0,21,312,0,2023-06-12 16:53:04.632387,0,2023-06-12 16:53:04.632387,f
4450,590,0,9,313,0,2023-06-12 16:53:04.739866,0,2023-06-12 16:53:04.739866,f
4451,593,0,10,313,0,2023-06-12 16:53:04.745587,0,2023-06-12 16:53:04.745587,f
4452,595,0,11,313,0,2023-06-12 16:53:04.751923,0,2023-06-12 16:53:04.751923,f
4453,596,0,12,313,0,2023-06-12 16:53:04.758129,0,2023-06-12 16:53:04.758129,f
4454,597,0,13,313,0,2023-06-12 16:53:04.764572,0,2023-06-12 16:53:04.764572,f
4455,598,0,14,313,0,2023-06-12 16:53:04.770901,0,2023-06-12 16:53:04.770901,f
4456,600,0,15,313,0,2023-06-12 16:53:04.778946,0,2023-06-12 16:53:04.778946,f
4457,602,0,16,313,0,2023-06-12 16:53:04.786581,0,2023-06-12 16:53:04.786581,f
4458,604,0,17,313,0,2023-06-12 16:53:04.793379,0,2023-06-12 16:53:04.793379,f
4459,605,0,18,313,0,2023-06-12 16:53:04.800455,0,2023-06-12 16:53:04.800455,f
4460,581,0,19,313,0,2023-06-12 16:53:04.806854,0,2023-06-12 16:53:04.806854,f
4461,584,0,20,313,0,2023-06-12 16:53:04.8127,0,2023-06-12 16:53:04.8127,f
4462,591,0,21,313,0,2023-06-12 16:53:04.818896,0,2023-06-12 16:53:04.818896,f
4463,599,0,22,313,0,2023-06-12 16:53:04.825578,0,2023-06-12 16:53:04.825578,f
4464,635,0,23,313,0,2023-06-12 16:53:04.832217,0,2023-06-12 16:53:04.832217,f
4465,650,0,24,313,0,2023-06-12 16:53:04.838552,0,2023-06-12 16:53:04.838552,f
983,6,0,1,24,1,2022-01-26 11:19:17.624224,1,2022-01-26 11:19:17.624224,f
826,276,0,124,15,0,2022-01-24 14:33:35.975152,0,2022-01-24 14:33:35.975152,f
4466,652,0,25,313,0,2023-06-12 16:53:04.845167,0,2023-06-12 16:53:04.845167,f
4467,658,0,26,313,0,2023-06-12 16:53:04.85107,0,2023-06-12 16:53:04.85107,f
4748,300,0,5,360,0,2023-08-25 11:40:23.77959,0,2023-08-25 11:40:23.77959,f
4468,674,0,27,313,0,2023-06-12 16:53:04.857223,0,2023-06-12 16:53:04.857223,f
4749,340,0,6,360,0,2023-08-25 11:40:23.786361,0,2023-08-25 11:40:23.786361,f
4750,310,0,7,360,0,2023-08-25 11:40:23.792806,0,2023-08-25 11:40:23.792806,f
4751,394,0,8,360,0,2023-08-25 11:40:23.799133,0,2023-08-25 11:40:23.799133,f
4752,62,0,9,360,0,2023-08-25 11:40:23.805193,0,2023-08-25 11:40:23.805193,f
4753,338,0,10,360,0,2023-08-25 11:40:23.811623,0,2023-08-25 11:40:23.811623,f
4754,28,0,11,360,0,2023-08-25 11:40:23.818013,0,2023-08-25 11:40:23.818013,f
4755,146,0,12,360,0,2023-08-25 11:40:23.824444,0,2023-08-25 11:40:23.824444,f
4756,286,0,13,360,0,2023-08-25 11:40:23.831139,0,2023-08-25 11:40:23.831139,f
4757,238,0,14,360,0,2023-08-25 11:40:23.837462,0,2023-08-25 11:40:23.837462,f
4758,46,0,15,360,0,2023-08-25 11:40:23.844081,0,2023-08-25 11:40:23.844081,f
4759,44,0,16,360,0,2023-08-25 11:40:23.850388,0,2023-08-25 11:40:23.850388,f
4744,390,0,1,360,0,2023-08-25 11:40:23.751296,0,2023-08-25 11:40:23.751296,f
4745,290,0,2,360,0,2023-08-25 11:40:23.758663,0,2023-08-25 11:40:23.758663,f
4746,374,0,3,360,0,2023-08-25 11:40:23.765505,0,2023-08-25 11:40:23.765505,f
4747,350,0,4,360,0,2023-08-25 11:40:23.772551,0,2023-08-25 11:40:23.772551,f
628,528,0,7,11,0,2021-12-03 12:01:37.270293,0,2021-12-03 12:01:37.270293,f
629,529,0,8,11,0,2021-12-03 12:01:37.282574,0,2021-12-03 12:01:37.282574,f
4406,8,0,27,309,0,2023-06-12 16:53:04.439065,0,2023-06-12 16:53:04.439065,f
4170,5,0,2,265,933,2023-05-10 10:51:17.240881,933,2023-05-10 10:51:17.240881,f
4236,534,0,3,288,0,2023-05-26 10:51:54.362359,0,2023-05-26 10:51:54.362359,f
4237,548,0,4,288,0,2023-05-26 10:51:54.366855,0,2023-05-26 10:51:54.366855,f
4238,580,0,5,288,0,2023-05-26 10:51:54.371521,0,2023-05-26 10:51:54.371521,f
4239,582,0,6,288,0,2023-05-26 10:51:54.376739,0,2023-05-26 10:51:54.376739,f
4214,82,0,1,284,0,2023-05-26 10:51:54.229088,0,2023-05-26 10:51:54.229088,f
4215,96,0,2,284,0,2023-05-26 10:51:54.235041,0,2023-05-26 10:51:54.235041,f
4216,12,0,3,284,0,2023-05-26 10:51:54.240131,0,2023-05-26 10:51:54.240131,f
4217,50,0,4,284,0,2023-05-26 10:51:54.245122,0,2023-05-26 10:51:54.245122,f
4218,94,0,5,284,0,2023-05-26 10:51:54.251349,0,2023-05-26 10:51:54.251349,f
4219,116,0,6,284,0,2023-05-26 10:51:54.256456,0,2023-05-26 10:51:54.256456,f
4220,114,0,7,284,0,2023-05-26 10:51:54.261502,0,2023-05-26 10:51:54.261502,f
4221,72,0,8,284,0,2023-05-26 10:51:54.266433,0,2023-05-26 10:51:54.266433,f
4222,400,0,1,285,0,2023-05-26 10:51:54.275474,0,2023-05-26 10:51:54.275474,f
4223,402,0,2,285,0,2023-05-26 10:51:54.280198,0,2023-05-26 10:51:54.280198,f
4224,404,0,3,285,0,2023-05-26 10:51:54.285185,0,2023-05-26 10:51:54.285185,f
4225,406,0,4,285,0,2023-05-26 10:51:54.289739,0,2023-05-26 10:51:54.289739,f
4226,3,0,1,286,0,2023-05-26 10:51:54.300493,0,2023-05-26 10:51:54.300493,f
4227,446,0,1,287,0,2023-05-26 10:51:54.311669,0,2023-05-26 10:51:54.311669,f
4228,1303,0,2,287,0,2023-05-26 10:51:54.317027,0,2023-05-26 10:51:54.317027,f
4229,1204,0,3,287,0,2023-05-26 10:51:54.322844,0,2023-05-26 10:51:54.322844,f
4230,919,0,4,287,0,2023-05-26 10:51:54.328354,0,2023-05-26 10:51:54.328354,f
4231,1172,0,5,287,0,2023-05-26 10:51:54.333089,0,2023-05-26 10:51:54.333089,f
4232,834,0,6,287,0,2023-05-26 10:51:54.337181,0,2023-05-26 10:51:54.337181,f
4233,836,0,7,287,0,2023-05-26 10:51:54.341587,0,2023-05-26 10:51:54.341587,f
4234,6,0,1,288,0,2023-05-26 10:51:54.352422,0,2023-05-26 10:51:54.352422,f
4235,271,0,2,288,0,2023-05-26 10:51:54.357352,0,2023-05-26 10:51:54.357352,f
4240,583,0,7,288,0,2023-05-26 10:51:54.38122,0,2023-05-26 10:51:54.38122,f
4410,402,0,2,310,0,2023-06-12 16:53:04.468912,0,2023-06-12 16:53:04.468912,f
4407,128,0,28,309,0,2023-06-12 16:53:04.444815,0,2023-06-12 16:53:04.444815,f
4411,404,0,3,310,0,2023-06-12 16:53:04.475406,0,2023-06-12 16:53:04.475406,f
4408,166,0,29,309,0,2023-06-12 16:53:04.450895,0,2023-06-12 16:53:04.450895,f
4409,400,0,1,310,0,2023-06-12 16:53:04.462941,0,2023-06-12 16:53:04.462941,f
4412,406,0,4,310,0,2023-06-12 16:53:04.481396,0,2023-06-12 16:53:04.481396,f
4413,3,0,1,311,0,2023-06-12 16:53:04.493062,0,2023-06-12 16:53:04.493062,f
4760,204,0,17,360,0,2023-08-25 11:40:23.856495,0,2023-08-25 11:40:23.856495,f
4761,400,0,1,361,0,2023-08-25 11:40:23.869664,0,2023-08-25 11:40:23.869664,f
4762,402,0,2,361,0,2023-08-25 11:40:23.875922,0,2023-08-25 11:40:23.875922,f
4763,404,0,3,361,0,2023-08-25 11:40:23.882305,0,2023-08-25 11:40:23.882305,f
4764,406,0,4,361,0,2023-08-25 11:40:23.888646,0,2023-08-25 11:40:23.888646,f
4765,3,0,1,362,0,2023-08-25 11:40:23.901214,0,2023-08-25 11:40:23.901214,f
4936,1103,0,2,396,933,2024-08-21 17:11:28.236299,933,2024-08-21 17:11:28.236299,f
3086,861,0,4,5,933,2022-12-13 19:52:25.405902,933,2022-12-13 19:52:25.405902,f
4766,836,0,1,363,0,2023-08-25 11:40:23.914286,0,2023-08-25 11:40:23.914286,f
4767,922,0,2,363,0,2023-08-25 11:40:23.920683,0,2023-08-25 11:40:23.920683,f
4000,402,0,2,239,0,2023-04-11 14:38:18.703711,0,2023-04-11 14:38:18.703711,f
4007,1534,0,4,241,0,2023-04-11 14:38:18.741651,0,2023-04-11 14:38:18.741651,f
4770,928,0,5,363,0,2023-08-25 11:40:23.939467,0,2023-08-25 11:40:23.939467,f
2651,583,0,1,99,0,2022-07-18 11:01:10.141142,0,2022-07-18 11:01:10.141142,f
3993,380,0,1,238,0,2023-04-11 14:38:18.664812,0,2023-04-11 14:38:18.664812,f
3994,124,0,2,238,0,2023-04-11 14:38:18.670465,0,2023-04-11 14:38:18.670465,f
3996,320,0,4,238,0,2023-04-11 14:38:18.681139,0,2023-04-11 14:38:18.681139,f
3999,400,0,1,239,0,2023-04-11 14:38:18.698672,0,2023-04-11 14:38:18.698672,f
4002,406,0,4,239,0,2023-04-11 14:38:18.71119,0,2023-04-11 14:38:18.71119,f
4006,1533,0,3,241,0,2023-04-11 14:38:18.736724,0,2023-04-11 14:38:18.736724,f
4004,1479,0,1,241,0,2023-04-11 14:38:18.726722,0,2023-04-11 14:38:18.726722,f
4011,821,0,3,242,0,2023-04-11 14:38:18.767418,0,2023-04-11 14:38:18.767418,f
4009,6,0,1,242,0,2023-04-11 14:38:18.757222,0,2023-04-11 14:38:18.757222,f
4171,106,0,1,269,0,2023-05-10 15:03:53.604943,0,2023-05-10 15:03:53.604943,f
3997,148,0,5,238,0,2023-04-11 14:38:18.685313,0,2023-04-11 14:38:18.685313,f
3998,344,0,6,238,0,2023-04-11 14:38:18.689878,0,2023-04-11 14:38:18.689878,f
4001,404,0,3,239,0,2023-04-11 14:38:18.707463,0,2023-04-11 14:38:18.707463,f
4003,3,0,1,240,0,2023-04-11 14:38:18.719263,0,2023-04-11 14:38:18.719263,f
4008,1525,0,5,241,0,2023-04-11 14:38:18.746871,0,2023-04-11 14:38:18.746871,f
4012,505,0,4,242,0,2023-04-11 14:38:18.773057,0,2023-04-11 14:38:18.773057,f
4013,645,0,5,242,0,2023-04-11 14:38:18.778296,0,2023-04-11 14:38:18.778296,f
4174,402,0,1,270,0,2023-05-10 15:03:53.696809,0,2023-05-10 15:03:53.696809,f
3995,158,0,3,238,0,2023-04-11 14:38:18.675612,0,2023-04-11 14:38:18.675612,f
4178,446,0,1,272,0,2023-05-10 15:03:53.768058,0,2023-05-10 15:03:53.768058,f
4768,900,0,3,363,0,2023-08-25 11:40:23.927055,0,2023-08-25 11:40:23.927055,f
4172,250,0,2,269,0,2023-05-10 15:03:53.637837,0,2023-05-10 15:03:53.637837,f
4005,1501,0,2,241,0,2023-04-11 14:38:18.731394,0,2023-04-11 14:38:18.731394,f
4769,920,0,4,363,0,2023-08-25 11:40:23.933212,0,2023-08-25 11:40:23.933212,f
4175,404,0,2,270,0,2023-05-10 15:03:53.7069,0,2023-05-10 15:03:53.7069,f
4010,631,0,2,242,0,2023-04-11 14:38:18.762508,0,2023-04-11 14:38:18.762508,f
4181,6,0,1,273,0,2023-05-10 15:03:53.791636,0,2023-05-10 15:03:53.791636,f
4173,234,0,3,269,0,2023-05-10 15:03:53.648806,0,2023-05-10 15:03:53.648806,f
4176,406,0,3,270,0,2023-05-10 15:03:53.718873,0,2023-05-10 15:03:53.718873,f
4177,3,0,1,271,0,2023-05-10 15:03:53.742494,0,2023-05-10 15:03:53.742494,f
4179,1303,0,2,272,0,2023-05-10 15:03:53.775093,0,2023-05-10 15:03:53.775093,f
4180,1301,0,3,272,0,2023-05-10 15:03:53.781287,0,2023-05-10 15:03:53.781287,f
